SMILES1,SMILES2,cocrystal
[O-]c1ccc2ccccc2c1N=[NH+]c1cccc2ccccc12,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1
Clc1ccc([NH+]=Nc2c([O-])ccc3ccccc23)cc1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1
Fc1ccc([NH+]=Nc2c([O-])ccc3ccccc23)cc1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1
CN1CC(=O)N2C(CC3=C(Nc4ccccc34)C2c2ccc3OCOc3c2)C1=O,OC(=O)CC(O)=O,1
CC1=CC(=O)C(=CC1=O)C,Cc1cc(O)c(C)cc1O,1
CC(=O)Nc1ccccn1,Cc1ccc(cc1)C(O)=O,1
O=C(Nc1ccccn1)C12CC3CC(CC(C3)C1)C2,OC(=O)c1ccccc1,1
Cc1ccc(cc1)C(O)=O,O=C(Nc1ccccn1)C12CC3CC(CC(C3)C1)C2,1
Cc1cccc(NC(=O)C(C)(C)C)n1,OC(=O)c1ccccc1,1
Cc1ccc(cc1)C(O)=O,Cc1cccc(NC(=O)C(C)(C)C)n1,1
Cc1cccc(NC(=O)C23CC4CC(CC(C4)C2)C3)n1,OC(=O)c1ccccc1,1
Cc1ccc(cc1)C(O)=O,CCC(=O)Nc1cccc(C)n1,1
CC[N+]1(CCCCC1)CC(=O)[O-],OC1=C(O)C(=O)C1=O,1
c1cc2ccc3cccc4ccc(c1)c2c34,COc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,1
O=N(=O)c1ccc(cc1)c1ccc(cc1)N(=O)=O,Oc1ccc(cc1)c1ccccc1,1
CNC(NCCSCC1=C(C)N=CN1)=NC#N,CNC(NCCSCC1=C(C)NC=N1)=NC#N,1
CN(C)c1ccncc1,Oc1ccc(Cl)cc1,1
C1COCCOCCOc2ccccc2OCCOCCO1,NC(=O)c1cccnc1,1
CCOc1ccc(Cc2cc(ccc2Cl)C2OC(CO)C(O)C(O)C2O)cc1,O=C([O-])C1[NH2+]CCC1,1
C(N1C=Nc2ccccc12)c1cccnc1,OC(=O)c1cccc(O)c1,1
C(N1C=Nc2ccccc12)c1cccnc1,OC(=O)c1ccc(O)cc1,1
OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O,Oc1ccc(O)cc1,1
NN1C=NN=C1,OC(=O)CCCCC(O)=O,1
CC1=CC(=O)C(=CC1=O)C,Oc1ccc(O)cc1,1
COP(O)(=O)OC,N1C=CN=C1,1
O=C1N(CCCN2C=CN=C2)C(=O)c2ccc3C(=O)N(CCCN4C=CN=C4)C(=O)c4ccc1c2c34,OC(=O)C=Cc1ccccc1,1
N1C=CN=C1,OC(=O)c1ccc2ccccc2c1c1c(ccc2ccccc12)C(O)=O,1
c1cc(ccn1)c1ccncc1,OC(=O)C=Cc1ccccc1,1
ClP1(=NP(=NP(=N1)(Cl)Cl)(Nc1ccc2OCCOc2c1)Nc1ccc2OCCOc2c1)Cl,ClP1(=NP(=NP(=N1)(Nc1ccc2OCCOc2c1)Nc1ccc2OCCOc2c1)(Cl)Cl)Cl,1
Nc1ccccc1N,OC(=O)C=CC1=CC=CS1,1
O=C(NCCCCNC(=O)c1ccncc1)c1ccncc1,OC(=O)CCCCC(O)=O,1
O=C(NCCCCNC(=O)c1ccncc1)c1ccncc1,OC(=O)CCCCCCC(O)=O,1
O=C(NCCCCCCCCNC(=O)c1ccncc1)c1ccncc1,OC(=O)CCCCC(O)=O,1
O=C(NCCCCCCCCNC(=O)c1ccncc1)c1ccncc1,OC(=O)CCCCCCC(O)=O,1
O=C(NCCCCCCCCNC(=O)c1ccncc1)c1ccncc1,OC(=O)CCCCCCCCC(O)=O,1
O=C(NCCCCCCNC(=O)c1cccnc1)c1cccnc1,OC(=O)CCCCC(O)=O,1
O=C(NCCCCCCNC(=O)c1cccnc1)c1cccnc1,OC(=O)CCCCCCC(O)=O,1
O=C(NCCCCCCNC(=O)c1cccnc1)c1cccnc1,OC(=O)CCCCCCCCC(O)=O,1
O=C(NCCCCCCNC(=O)c1cccnc1)c1cccnc1,OC(=O)CCCCCCCCCCC(O)=O,1
CC1CCNC1=O,OC(c1ccccc1)(c1ccccc1)c1cc(Cl)cc(Cl)c1c1c(Cl)cc(Cl)cc1C(O)(c1ccccc1)c1ccccc1,1
NC1=Nc2ccc(Br)cc2S1,OC(=O)CCCCCCCCC(O)=O,1
C1CCC(C(C1)OCCc1cccc2ccccc12)N1CCC2(C1)OCCO2,Cc1ccc(cc1)C(=O)OC(C(OC(=O)c1ccc(C)cc1)C(O)=O)C(O)=O,1
NC1=Nc2ccc(Br)cc2S1,OC(=O)c1ccccc1O,1
C(N1C=Nc2ccccc12)N1C=Nc2ccccc12,OC(=O)c1cccc(c1)N(=O)=O,1
C(CCN1C=Nc2ccccc12)CN1C=Nc2ccccc12,OC(=O)c1ccc(cc1)N(=O)=O,1
C1C2c3ccccc3C1c1cc3C4CC(c5cc6cc7C8CC(c7cc6cc45)c4cc5C6CC(c7ccccc67)c5cc84)c3cc21,N#Cc1cc(C#N)c(cc1C#N)C#N,1
c1cc(ccn1)C=NN=Cc1ccncc1,OC(=O)Cc1ccc(cc1)N(=O)=O,1
c1cncc(c1)C=NN=Cc1cccnc1,OC(=O)Cc1ccc(cc1)N(=O)=O,1
c1ccc(C=NN=Cc2ccccn2)nc1,OC(=O)Cc1ccc(cc1)N(=O)=O,1
C1=CN2C(=N1)N1C=CN=C1N1C=CN=C21,Fc1c(F)c(I)c(F)c(F)c1I,1
CN1C(=O)N(C)C2=C(NC=N2)C1=O,OC(CC(O)=O)C(O)=O,1
Cc1c(C)c(C)c(C)c(C)c1C,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,1
Cc1c(C)c(C)c(C)c(C)c1C,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1
c1cc(ccn1)c1ccncc1,Oc1ccc(cc1)c1ccc(O)cc1,1
CC(C)(C)C(=O)Nc1ccc(cn1)c1ccc(NC(=O)C(C)(C)C)nc1,OC(=O)CCCCC(O)=O,1
CC(C)NC(NC(C)C)=Nc1cc(N=C(NC(C)C)NC(C)C)c(cc1N=C(NC(C)C)NC(C)C)N=C(NC(C)C)NC(C)C,N#CNC#N,1
CC(=O)C(C)(C)C,CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,1
CCOC(=O)c1ccccn1,OC(=O)C=CC(O)=O,1
O1C(=CN=C1c1ccccc1)c1ccccc1,Oc1c(F)c(F)c(F)c(F)c1F,1
Fc1c(F)c(I)c(F)c(F)c1I,O1C(=CN=C1c1ccccc1)c1ccccc1,1
OC(C(O)C(O)=O)C(O)=O,OC1C[NH2+]C(C1)C(=O)[O-],1
CC1=NN(C(=C1)C)c1ccccc1,OC(=O)C(O)=O,1
N#Cc1nc(C#N)c(nc1C#N)C#N,NC(=S)NN=C1CCCc2ccccc12,1
C1CN2CCN1CC2,Oc1ccc(O)cc1,1
C1CN2CCN1CC2,Oc1ccccc1,1
IC#CC#CI,O=C(NCCCCC#N)C(=O)NCCCCC#N,1
c1cc(ccn1)c1ccncc1,OC(=O)CNC(=O)OCC1c2ccccc2c2ccccc12,1
c1cc(ccn1)N=Nc1ccncc1,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,1
c1cc(ccn1)N=Nc1ccncc1,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,1
C1CN2CCN1CC2,Oc1ccc2OC(=C(O)C(=O)c2c1)c1ccccc1,1
C1CN2CCN1CC2,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c1ccc(O)c(O)c1)O,1
CCCCCCCCCCOc1ccncc1,IC#Cc1ccc(cc1)C#CI,1
CCCCCCCCCCOc1ccc(cc1)C#N,IC#Cc1ccc(cc1)C#CI,1
O=C1c2ccccc2SC(=C1c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1,OC(O)O,1
FC(F)(F)S(=O)(=O)Nc1ccccc1,FC(F)(F)S(=O)(=O)Oc1cccc2CCC3(CCC(=O)N3)c12,1
C1Cc2ccc(CCc3ccc(CCc4ccc1cc4)cc3)cc2,N#CC(C#N)=C(C#N)C#N,1
C1Cc2ccc(CCc3ccc(CCc4ccc(CCc5ccc1cc5)cc4)cc3)cc2,N#CC(C#N)=C(C#N)C#N,1
C1COCCOc2ccccc2OCCOCCOCCOc2ccccc2OCCO1,COC(=O)c1ccc(COCC(C)(C)CN(Cc2ccc(COC(=O)c3cc(C)cc(C)c3)cc2)C(=O)C(F)(F)F)cc1,1
Cc1cccc(c1)S(C)=O,Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,1
BrC1=C(Br)C(=O)C(=C(Br)C1=O)Br,Cc1c(C)c(N)c(C)c(C)c1N,1
CC(C)C1OC(OCC(O)=O)C(C)(C)C(O1)C(C)C,NC(=N)c1ccccc1,1
c1cc2ccc3cccc4ccc(c1)c2c34,ClC1=CC(=O)C=CC1=O,1
c1ccc2cc3ccccc3cc2c1,Fc1c(F)c(F)c2C(=O)c3c(F)c(F)c(F)c(F)c3C(=O)c2c1F,1
c1ccc2cc3cc4ccccc4cc3cc2c1,Fc1c(F)c(F)c2C(=O)c3c(F)c(F)c(F)c(F)c3C(=O)c2c1F,1
COc1cc(cc(OC)c1O)C(O)=O,NNC(=O)c1ccncc1,1
CN1C(=O)C2(OP(c3ccccc3)(c3ccccc3)(c3ccccc3)c3cc(C)c(C)cc23)c2ccccc12,O=C1CCCC1,1
COc1ccc(cc1)C1=NN(C(C1)C1=Nc2ccccc2S1)c1ccccc1,COc1ccc(cc1)C1CC(=NN1c1ccccc1)C1=Nc2ccccc2S1,1
Cc1cc(nc(N)n1)c1cccnc1,OC(=O)c1c(F)c(F)c(I)c(F)c1F,1
Cc1cc(nc(N)n1)c1ccncc1,OC(=O)c1ccc(I)cc1,1
COc1cncc(c1)C#Cc1cc(C)nc(N)n1,OC(=O)c1ccc(I)cc1,1
NC1=NC(=O)N(C=C1)C1CSC(CO)O1,O=C1C=CNc2ccccc12,1
Nc1ccc(cc1)C(O)=O,OC(=O)c1ccc(cc1)C#N,1
CN(C)P(=O)(N(C)C)N(C)C,Oc1cccc2c3cccc(O)c3c12,1
CC1=CC(=O)C=C(C)O1,Oc1cccc2c3cccc(O)c3c12,1
CNCC1CN(C(=O)O1)c1ccc(OCc2cccc(Cl)c2)cc1,CS(O)(=O)=O,1
C(Cc1ccncc1)c1ccncc1,OC(=O)c1ccccc1,1
c1cc(ccn1)C=Cc1ccncc1,OC(=O)c1ccccc1,1
c1cc(ccn1)c1ccncc1,OC(=O)c1ccccc1,1
c1cc(ccn1)C=Cc1ccncc1,COc1ccc2cc(ccc2c1)C(C)C(O)=O,1
C(Cc1ccncc1)c1ccncc1,OC(=O)CCCC(O)=O,1
c1cc(ccn1)C=Cc1ccncc1,OC(=O)CCCC(O)=O,1
Cc1nc(C)c(C)nc1C,OC(=O)C(O)=O,1
C(Cc1ccncc1)c1ccncc1,OC(=O)c1cccc(c1)C(O)=O,1
C(Cc1ccncc1)c1ccncc1,Oc1cccc2ccccc12,1
C(Cc1ccncc1)c1ccncc1,Oc1ccc(cc1)c1ccc(O)cc1,1
c1cc(ccn1)C=Cc1ccncc1,Oc1ccc(O)cc1,1
Cc1nc(C)c(C)nc1C,Oc1ccc(O)cc1,1
Cc1nc(C)c(C)nc1C,Oc1cccc(O)c1,1
C1COCCOCCOCCOCCOCCO1,NNc1ccc(cc1N(=O)=O)N(=O)=O,1
C1COCCOCCOCCOCCOCCO1,CS(C)(=O)=O,1
C1COCCOCCOCCOCCOCCO1,Nc1ccc(cc1)N(=O)=O,1
C1COCCOCCOCCOCCOCCO1,COC(=O)C#CC(=O)OC,1
CC1(C)CC(C)(c2ccc(cc2)N2C(=O)c3ccccc3N=C2c2ccccc2)c2ccccc2O1,CC1CCCCC1,1
C1COCCOCCOCCOCCOCCO1,NC(N)=O,1
CN1C=NC2=C1C(=O)NC(=O)N2C,OC(=O)c1cc(Cl)ccc1O,1
CN1C(=O)N(C)C2=C(NC=N2)C1=O,OC(=O)c1cc(Cl)ccc1O,1
Cc1nc(C)c(C)nc1C,Oc1ccc2ccc(O)cc2c1,1
CC1=NC=C(N1CC(O)CCl)N(=O)=O,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1
Cc1ccc(N)cc1,OC(=O)c1ccc(cc1C(O)=O)N(=O)=O,1
CCCOP1(=NP(=NP(=N1)(N)OCCC)(OCCC)OCCC)N,CCCOP1(=NP(=NP(=N1)(OCCC)OCCC)(N)OCCC)N,1
O=N(=O)c1cccc2ccccc12,Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,1
CC1(C)Oc2ccc3C(=O)c4ccccc4c4cc(c5cccc6C(=O)c7ccccc7C(=O)c56)c(C1=O)c2c34,COc1ccccc1,1
O=C(NCCCCCCNC(=O)c1ccncc1)c1ccncc1,OC(=O)CCCCC(O)=O,1
O=C(NCCCCCCNC(=O)c1ccncc1)c1ccncc1,OC(=O)CCCCCCC(O)=O,1
O=C(NCCCCCCNC(=O)c1ccncc1)c1ccncc1,OC(=O)CCCCCCCCC(O)=O,1
O=C(NCCCCCCNC(=O)c1ccncc1)c1ccncc1,OC(=O)CCCCCCCCCCC(O)=O,1
c1ccc2c(c1)c1ccccc1c1ccccc21,Fc1c(F)c(F)c2c(c1F)c1c(F)c(F)c(F)c(F)c1c1c(F)c(F)c(F)c(F)c21,1
c1cc(ccn1)C=Cc1ccncc1,OC(=O)c1cccc(C(O)=O)c1c1c(cccc1C(O)=O)C(O)=O,1
Cc1ccnc(C)c1,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1
Cc1cncc(C)c1,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1
Cc1cccc(C)n1,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1
CC1=C(CC2=C(C)NN=C2C)C(=NN1)C,OC(=O)c1ccc(cc1)C(O)=O,1
c1cc2ccc3cccc4ccc(c1)c2c34,c1ccc2c(c1)c1ccccc1C2=C1c2ccccc2c2ccccc12,1
c1cc2cccc3c4cccc5cccc(c(c1)c23)c45,c1ccc2c(c1)c1ccccc1C2=C1c2ccccc2c2ccccc12,1
CN(C)c1ccncc1,Fc1ccccc1I,1
CN(C)c1ccncc1,Fc1ccc(I)cc1,1
CN(C)c1ccncc1,Fc1ccc(I)c(F)c1,1
CN(C)c1ccncc1,Fc1ccc(F)c(I)c1,1
CN(C)c1ccncc1,Fc1ccc(I)c(F)c1F,1
CN(C)c1ccncc1,Fc1ccc(F)c(I)c1F,1
CN(C)c1ccncc1,Fc1cc(F)c(F)c(I)c1F,1
CN(C)c1ccncc1,Fc1c(F)c(F)c(I)c(F)c1F,1
N1C=CC=N1,OC(=O)c1ccc2ccccc2c1c1c(ccc2ccccc12)C(O)=O,1
C[N+](C)(C)CC(=O)[O-],CC(=O)Nc1ccc(O)cc1,1
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,Oc1ccc(Br)cc1,1
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,Oc1ccc2ccc3cccc4ccc1c2c34,1
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,Oc1cc2ccccc2c2ccccc12,1
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,Oc1ccc2ccc(O)cc2c1,1
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,OC(=O)c1cc(O)ccc1O,1
c1ccc2c(c1)ccc1ccccc21,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1
c1cc2ccc3cccc4ccc(c1)c2c34,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,Oc1ccc2ccccc2c1,1
c1cc2ccc3cccc4ccc(c1)c2c34,CC12CCC3C(CCc4cc(O)ccc34)C1CCC2O,1
CC12CCC(O)CC1CCC1C2CCC2(C)C1CCC2=O,Oc1ccc2ccccc2c1,1
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,Oc1ccc(Br)cc1,1
NC1=NC(=O)NC=C1,OC(=O)CC(O)=O,1
c1cc(ccn1)C1C(C(C1c1ccncc1)c1ccncc1)c1ccncc1,Oc1cc(O)c(Cl)cc1Cl,1
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,1
C1CN2CCN1CC2,OC(=O)c1cccc(c1)C(O)=O,1
CCC(C)N,OC(C1OC2(CCCCC2)OC1C(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1
CC1(C)OC(C(O1)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,CCC(C)N,1
CCCC1(O)c2cc(C)ccc2C(=O)C1=C1C(=O)c2ccc(C)cc2C1(O)CCC,CCCC1(O)c2ccc(C)cc2C(=O)C1=C1C(=O)c2cc(C)ccc2C1(O)CCC,1
O=C1CN(CC2N1CCc1ccccc21)C(=O)C1CCCCC1,OC(CC(O)=O)C(O)=O,1
Cc1c(C)c(C)c(C)c(C)c1C,N#Cc1cc(C#N)c(cc1C#N)C#N,1
c1ccc2ccccc2c1,N#CC(C#N)=C(C#N)C#N,1
FC1=CNC(=O)NC1=O,NC1=NC(=O)NC=C1,1
CC(CCC=C(C)C)CC=O,Oc1cc(O)cc(c1)c1c2ccccc2c(c2cc(O)cc(O)c2)c2ccccc12,1
[NH3+]C(C(=O)NC(C(=O)[O-])c1ccccc1)c1cccc2ccccc12,COc1ccccc1OC,1
NC(=O)c1ccccn1,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,1
NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,O=C([O-])c1[nH+]cccc1,1
NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,OC(=O)c1ccncc1,1
C1CNCCN1,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,1
CN(C)c1ccc(C=CC(=O)C=Cc2ccccc2O)cc1,O=N(=O)c1cccc(c1)N(=O)=O,1
CN(C)c1ccc(C=CC(=O)C=Cc2ccccc2O)cc1,CN(C)c1ccc(C=O)cc1,1
C1COCCOCCOCCOCCOCCO1,Nc1c(F)cc(F)c(N)c1C(F)(F)F,1
C1COCCOCCOCCOCCOCCO1,Nc1nc(N)c(F)c(Cl)c1F,1
CC(C)C1CCC(C)CC1O,Oc1ccc(Br)c2CC3CCCC4Cc5c(Br)ccc(O)c5C34c12,1
O=Cc1ccccc1,Oc1cc(C(c2ccccc2)c2ccccc2)c(O)cc1C(c1ccccc1)c1ccccc1,1
Cc1ccccc1C(N)=O,O=S(Cc1ccccc1)Cc1ccccc1,1
Cc1cccc(c1)C(N)=O,O=S(Cc1ccccc1)Cc1ccccc1,1
NC(=O)c1ccccc1Cl,O=S(Cc1ccccc1)Cc1ccccc1,1
Cc1ccc(Nc2[nH+]cccc2C(=O)[O-])cc1,OC(=O)c1cccc(c1)N(=O)=O,1
BrC1=C(Br)C(=O)NC1=O,Brc1cnc2c(c1)C(=O)c1cc(Br)cnc21,1
C1C2C3C2C2C1C32,CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,1
O=C1N=Cc2ccccc12,O=C1NC(=O)C2C3CC(C4N=NN(C34)c3ccccc3N(=O)=O)C12,1
c1ccc2c(c1)c1ccccc1c1ccccc21,N#CC(=Cc1cc(cc(c1)C=C(C#N)C#N)C=C(C#N)C#N)C#N,1
CC1(C)CC(=NNc2ccccn2)C(C2C(CC(C)(C)CC2=NNc2ccccn2)=NNc2ccccn2)C(C1)=NNc1ccccn1,CCCCC1(CCCC)C(=O)NC(=O)NC1=O,1
NC(=O)c1ccccc1,OC(=O)C1=NN(Cc2ccc(Cl)cc2Cl)c2ccccc12,1
Nc1ccc(cc1)C(O)=O,OC(=O)c1ccc(cc1)N(=O)=O,1
c1ccc(nc1)c1ccccn1,Nc1ccc(cc1)C(O)=O,1
NC(=O)c1ccncc1,OC(=O)C1=NN(Cc2ccc(Cl)cc2Cl)c2ccccc12,1
c1ccc(nc1)c1ccccn1,OC(=O)c1ccc(cc1)N(=O)=O,1
c1cc(ccn1)c1ccncc1,OC(=O)c1ccc(cc1)N(=O)=O,1
Nc1ncccn1,OC(=O)C1=NN(Cc2ccc(Cl)cc2Cl)c2ccccc12,1
NC(=O)c1cccnc1,OC(=O)C1=NN(Cc2ccc(Cl)cc2Cl)c2ccccc12,1
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,OC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F,1
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,1
c1ccc(nc1)c1nc(c2ccccn2)c(nc1c1ccccn1)c1ccccn1,IC(I)=C(I)I,1
Cc1ccncc1,COc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc1cc(c2)C(O)=O)c5OC)C(O)=O)c4OC)C(O)=O)c3OC)C(O)=O,1
C1CN2CCN1CC2,Fc1c(F)c(F)c(I)c(I)c1F,1
C1CN2CCN1CC2,Fc1c(I)c(F)c(I)c(F)c1I,1
CC(=O)NC1=NN=C(S1)S(N)(=O)=O,OC(=O)c1cccc(O)c1O,1
CC(=O)NC1=NN=C(S1)S(N)(=O)=O,NC(=O)c1ccccc1O,1
CC(=O)NC1=NN=C(S1)S(N)(=O)=O,NC(=O)c1ccccn1,1
Cc1ccc(cc1)S(N)(=O)=O,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,1
c1cc(ccn1)c1ccncc1,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,1
C(Cc1ccncc1)c1ccncc1,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,1
c1cc(ccn1)C=Cc1ccncc1,CC1(C)CC2(CC(C)(C)c3ccc(O)cc3O2)Oc2cc(O)ccc12,1
OC(C1OC2(CCCCC2)OC1C(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,OC1CCN(C1)Cc1ccccc1,1
NC(=O)CN1CCCC1=O,OC(=O)c1cc(O)ccc1O,1
NC(=O)CN1CCCC1=O,OC(=O)c1ccc(O)cc1,1
Cc1cccc2c1Sc1c(C)cccc21,O=C1c2cc(cc(C#N)c2c2c(cc(cc12)N(=O)=O)C#N)N(=O)=O,1
BrC1CCCCC1,NC(N)=S,1
Cc1cnc(cn1)N1CCC(CC1)C1CCN(CC1)c1cc(C)nc(n1)C#N,OC(=O)c1ccccc1,1
Cc1cnc(cn1)N1CCC(CC1)C1CCN(CC1)c1cc(C)nc(n1)C#N,OC(=O)C=CC(O)=O,1
C1COCCOCCOCCOCCOCCO1,NC(N)=S,1
Cc1cc(C)c(c(C)c1)C1(C)CC(C1)C1=CSC(=N1)NN=Cc1cc(Br)ccc1O,Cc1cc(C)c(c(C)c1)C1(C)CC(C1)C1=CSC(N1)=NN=Cc1cc(Br)ccc1O,1
Cc1cc(C)nc(N)n1,OC(=O)C=Cc1ccccc1,1
O1C(=NN=C1c1ccncc1)c1ccncc1,OC(=O)CC(O)=O,1
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,S1c2ccccc2c2ccccc12,1
C1C2C=CC1C=C2,CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,1
c1cnccn1,Oc1ccc(cc1)C(c1ccccc1O)c1ccccc1O,1
c1cc(ccn1)c1ccncc1,Oc1ccc(cc1)C(c1ccccc1O)c1ccccc1O,1
C(Cc1ccncc1)c1ccncc1,Oc1ccc(cc1)C(c1ccccc1O)c1ccccc1O,1
CCN,OC1(c2ccc(cc2)c2ccc(cc2)C2(O)c3ccccc3c3ccccc23)c2ccccc2c2ccccc12,1
CCCN,OC1(c2ccc(cc2)c2ccc(cc2)C2(O)c3ccccc3c3ccccc23)c2ccccc2c2ccccc12,1
O=C1CCC2N(CCC12c1ccccc1)Cc1ccccc1,OC(=O)C=CC(O)=O,1
c1ccc2ccccc2c1,O=C1N(c2ccncc2)C(=O)c2ccc3C(=O)N(c4ccncc4)C(=O)c4ccc1c2c34,1
CC(C=CN1CCCCCC1=O)N1CCCCCC1=O,Fc1c(F)c(I)c(F)c(F)c1I,1
NC(=O)CN1CCCC1=O,Nc1cccc(N)n1,1
CN1C(=O)N(C)C2=C(NC=N2)C1=O,Nc1cccc(N)n1,1
O=C(C=Cc1ccccc1)c1ccccc1,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1
O=C(C=Cc1ccccc1)C=Cc1ccccc1,Oc1cc(c(O)cc1c1ccccc1)c1ccccc1,1
c1ccc2ccccc2c1,Fc1c(F)c(F)c(SSc2c(F)c(F)c(F)c(F)c2F)c(F)c1F,1
Nc1nc(N)nc(N)n1,OC(=O)Cc1cccc(F)c1,1
Nc1nc(N)nc(N)n1,OC(=O)Cc1ccc(F)cc1,1
CCC1=CC(=NN1)c1ccccc1,CCC1=NNC(=C1)c1ccccc1,1
N1C=CN=C1,Oc1ccc2ccc(O)cc2c1,1
CCCCCCCCOc1ccc(cc1)C=Cc1ccncc1,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,1
CC(=O)c1c2ccccc2cc2ccccc12,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1
COC(=O)c1c2ccccc2cc2ccccc12,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1
O=C(C1C(C(C1c1ccccc1)C(=O)c1ccccc1)c1ccccc1)c1ccccc1,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1
CN1Cc2ccc(CN(C)Cc3ccc(CN(C)Cc4ccc(CN(C)Cc5ccc(C1)cc5)cc4)cc3)cc2,O=C=O,1
CN(C)c1ccncc1,NC(N)=O,1
CC(C)=NOC(=O)Nc1ccccc1,CC(C)N(C(C)C)C(=O)Nc1ccccc1,1
CC(C)C(O)C12C(O)C(CC=C(C)C)(CC(CC=C(C)C)C1(C)CCC=C(C)C)C(=O)C(=C2O)CC=C(C)C,COC(C)(C)C,1
C1N2CN3CN1CN(C2)C3,Oc1ccc(cc1)C=Cc1cc(O)cc(O)c1,1
C1CNCCN1,Oc1ccc(cc1)C=Cc1cc(O)cc(O)c1,1
O=C1CCC(=O)N1,Oc1ccc(cc1)C=Cc1cc(O)cc(O)c1,1
c1ccc2nc3ccccc3nc2c1,Oc1ccc(cc1)C=Cc1cc(O)cc(O)c1,1
CN(C)c1ccncc1,Oc1ccc(cc1)C=Cc1cc(O)cc(O)c1,1
Cc1[n+]([O-])c(C)c(C)[n+]([O-])c1C,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,1
O=C(CC1CCCN1C(=O)CC1CCCN1C(=O)CC1CCCN1)OCc1ccccc1,OC(=O)C(F)(F)F,1
c1ccc2nc3ccccc3nc2c1,OC(=O)c1c(O)cccc1O,1
c1cnc2c(c1)C(c1cccnc21)=C1c2cccnc2c2ncccc12,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1
